account_id,username,platform,follower_count,posts_per_week,engagement_rate,ad_spend_(usd),conversion_rate,campaign_reach,follower_category,engagement_level,posting_intensity
5758,rmcpherson,TikTok,63200,7,0.0642,787.99,0.0139,31141,Small,Low,High
5759,aramos,Twitter,236345,5,0.0986,752.14,0.0274,9270,Small,Medium,Medium
5760,valentinetammy,LinkedIn,283511,6,0.0834,897.3,0.0416,14464,Small,Low,High
5761,kenneth65,Twitter,368342,4,0.0856,808.23,0.0326,37219,Medium,Medium,Medium
5762,sparker,Facebook,404142,7,0.0834,188.5,0.0261,16613,Medium,Low,High
5763,charles14,Facebook,257016,3,0.0834,184.93,0.0427,39791,Small,Low,Low
5764,kharris,Twitter,243208,3,0.0986,353.04,0.0272,3672,Small,Medium,Low
5765,ihernandez,Twitter,631107,3,0.0856,383.32,0.0251,16078,Medium,Medium,Low
5766,tylermartin,Facebook,310446,7,0.0834,466.51,0.0447,1441,Small,Low,High
5767,ojenkins,Facebook,938884,6,0.0834,980.69,0.0216,43996,Large,Low,High
5768,cassandramiles,TikTok,119773,2,0.0834,507.13,0.0266,24976,Small,Low,Low
5769,jesse39,Twitter,264964,1,0.0642,450.94,0.0123,2819,Small,Low,Low
5770,jonesangela,TikTok,353764,1,0.0642,681.66,0.0186,19779,Medium,Low,Low
5771,russellmelissa,LinkedIn,843868,2,0.102,122.95,0.045,47931,Large,High,Low
5772,mullinsalicia,LinkedIn,539524,7,0.102,362.91,0.0237,44662,Medium,High,High
5773,marycrawford,Twitter,717708,4,0.102,661.37,0.0175,8119,Large,High,Medium
5774,cody18,Facebook,409414,5,0.0642,408.67,0.024,32910,Medium,Low,Medium
5775,wendylee,TikTok,204074,3,0.0856,226.55,0.0136,33000,Small,Medium,Low
5776,ybrock,Facebook,179796,3,0.0986,90.45,0.0113,20596,Small,Medium,Low
5777,stacey77,Twitter,159763,2,0.0834,269.7,0.0193,43561,Small,Low,Low
5778,diazchristina,Instagram,978320,5,0.0834,422.61,0.0288,22449,Large,Low,Medium
5779,murraykyle,LinkedIn,178090,2,0.0834,980.69,0.0437,22316,Small,Low,Low
5780,ryan99,Instagram,80808,1,0.0986,976.76,0.0104,41794,Small,Medium,Low
5781,jonathan26,Instagram,498769,3,0.0986,664.72,0.0445,4266,Medium,Medium,Low
5782,lisabarber,Instagram,7131,2,0.0642,75.54,0.0392,19915,Small,Low,Low
5783,johnsongregory,LinkedIn,512641,7,0.102,279.7,0.0245,30380,Medium,High,High
5784,henry84,TikTok,838293,7,0.0856,670.27,0.0283,22027,Large,Medium,High
5785,gregory54,Twitter,906296,7,0.0856,722.82,0.032,21048,Large,Medium,High
5786,elizabethwade,LinkedIn,570585,2,0.0986,826.28,0.044,30950,Medium,Medium,Low
5787,fduffy,Twitter,612591,3,0.0856,563.74,0.0164,23727,Medium,Medium,Low
5788,mcculloughedward,Facebook,184313,6,0.0986,894.32,0.0125,41414,Small,Medium,High
5789,dmartin,LinkedIn,742483,1,0.0642,75.54,0.0282,3452,Large,Low,Low
5790,gclark,Instagram,132480,3,0.0986,636.6,0.0132,26115,Small,Medium,Low
5791,alvarezdanielle,Instagram,698720,1,0.0642,370.12,0.0235,28949,Large,Low,Low
5792,john77,Facebook,436731,1,0.0642,587.66,0.0191,41469,Medium,Low,Low
5793,royharper,Twitter,367311,1,0.0834,529.18,0.0286,36084,Medium,Low,Low
5794,stephaniebrennan,Twitter,894429,3,0.0642,192.45,0.0307,48192,Large,Low,Low
5795,kathleenmason,Instagram,972176,3,0.102,754.87,0.0251,12500,Large,High,Low
5796,deandawn,TikTok,882828,1,0.0642,799.04,0.0362,27160,Large,Low,Low
5797,lauragarcia,Twitter,255028,2,0.0986,915.05,0.0286,45311,Small,Medium,Low
5798,christineclark,Twitter,447616,4,0.0986,321.35,0.0412,3890,Medium,Medium,Medium
5799,markgray,TikTok,51500,1,0.0834,466.51,0.0344,26398,Small,Low,Low
5800,zbush,TikTok,96235,6,0.0642,775.97,0.0131,17006,Small,Low,High
5801,patricia15,Facebook,803226,1,0.102,872.77,0.0432,10392,Large,High,Low
5802,kayla25,TikTok,216086,7,0.0856,459.37,0.0108,7263,Small,Medium,High
5803,patriciamorse,LinkedIn,985824,3,0.102,766.12,0.016,27919,Large,High,Low
5804,xcruz,TikTok,959277,6,0.0986,277.98,0.0259,10728,Large,Medium,High
5805,amanda19,Twitter,122272,5,0.0856,772.09,0.0385,26112,Small,Medium,Medium
5806,katieking,Twitter,272733,7,0.102,951.65,0.0108,25202,Small,High,High
5807,sriley,LinkedIn,250783,4,0.0642,268.1,0.0352,29902,Small,Low,Medium
5808,harrislisa,Twitter,34449,2,0.0834,985.34,0.046,43547,Small,Low,Low
5809,katiewolfe,LinkedIn,142405,3,0.0834,916.32,0.0303,43903,Small,Low,Low
5810,stephen81,LinkedIn,322103,3,0.102,932.47,0.0466,21724,Small,High,Low
5811,russellcynthia,TikTok,963471,5,0.0856,450.94,0.0186,39692,Large,Medium,Medium
5812,boothjacob,Instagram,254264,2,0.0642,767.4,0.0406,49306,Small,Low,Low
5813,thomaschristian,TikTok,358906,1,0.0642,238.74,0.0402,15159,Medium,Low,Low
5814,hwashington,LinkedIn,305018,2,0.102,914.72,0.0132,3654,Small,High,Low
5815,johncarpenter,TikTok,64129,6,0.102,413.32,0.0375,3170,Small,High,High
5816,davidsmith,Instagram,214279,5,0.0986,682.47,0.0122,44431,Small,Medium,Medium
5817,courtneysanchez,LinkedIn,174820,3,0.0642,902.41,0.0285,3942,Small,Low,Low
5818,donna02,Instagram,870900,1,0.0856,444.48,0.0155,44445,Large,Medium,Low
5819,jonathanherman,Facebook,334242,4,0.0856,261.62,0.026,22700,Small,Medium,Medium
5820,shermanjoshua,Twitter,334188,2,0.0856,916.32,0.0286,38973,Small,Medium,Low
5821,mary32,TikTok,201822,5,0.102,717.59,0.0221,49991,Small,High,Medium
5822,zblackburn,LinkedIn,132704,5,0.0642,612.29,0.0493,24061,Small,Low,Medium
5823,ryan83,Instagram,776515,1,0.0642,150.31,0.0206,19623,Large,Low,Low
5824,makaylahall,LinkedIn,439869,7,0.0834,383.19,0.0202,30641,Medium,Low,High
5825,smithmatthew,LinkedIn,323046,3,0.0856,507.13,0.0386,26362,Small,Medium,Low
5826,palmerjeffrey,Instagram,539141,5,0.0856,327.81,0.0265,6740,Medium,Medium,Medium
5827,plindsey,TikTok,769230,7,0.0856,661.37,0.0274,12660,Large,Medium,High
5828,hevans,Facebook,610758,3,0.0834,279.32,0.0178,24063,Medium,Low,Low
5829,marvin96,Instagram,267247,1,0.0986,982.29,0.0312,12653,Small,Medium,Low
5830,taylornathan,Facebook,667934,1,0.0856,481.13,0.0136,4908,Medium,Medium,Low
5831,smithkristin,Instagram,329251,4,0.102,81.51,0.0113,44699,Small,High,Medium
5832,bpham,Twitter,375994,4,0.0986,946.08,0.0423,14540,Medium,Medium,Medium
5833,sheila33,LinkedIn,297753,7,0.0834,55.4,0.0494,45977,Small,Low,High
5834,joe98,Facebook,377802,4,0.0856,491.99,0.0143,41964,Medium,Medium,Medium
5835,kelleytina,Twitter,893953,3,0.0986,129.24,0.0272,47695,Large,Medium,Low
5836,tiffanystevens,Instagram,183768,3,0.0986,261.62,0.0313,25910,Small,Medium,Low
5837,cynthia04,LinkedIn,977472,1,0.0642,698.14,0.0384,15586,Large,Low,Low
5838,nicolereyes,Twitter,698618,4,0.0986,363.0,0.0276,47137,Large,Medium,Medium
5839,edwardthomas,TikTok,999739,7,0.0642,630.77,0.0325,35523,Large,Low,High
5840,brandon78,TikTok,461684,6,0.102,100.31,0.0112,9883,Medium,High,High
5841,campbelljose,Instagram,281686,2,0.0986,125.06,0.0341,49528,Small,Medium,Low
5842,reneecontreras,Facebook,440679,7,0.0986,577.15,0.0456,27175,Medium,Medium,High
5843,tmarquez,Twitter,330276,5,0.0834,395.01,0.0304,19671,Small,Low,Medium
5844,qhood,Facebook,992294,3,0.0856,466.51,0.0237,34319,Large,Medium,Low
5845,wongrichard,Facebook,795812,4,0.102,993.52,0.0315,40885,Large,High,Medium
5846,lisa30,Twitter,669867,2,0.0986,353.04,0.0202,15403,Large,Medium,Low
5847,xroberts,Twitter,185557,1,0.0834,676.94,0.0276,4091,Small,Low,Low
5848,jwallace,LinkedIn,95424,1,0.0642,692.68,0.0152,5155,Small,Low,Low
5849,patty20,Instagram,40398,5,0.0642,986.41,0.021,22974,Small,Low,Medium
5850,parsonsmichael,TikTok,892660,2,0.0856,204.59,0.0313,35448,Large,Medium,Low
5851,tmarquez,Instagram,491597,3,0.102,913.87,0.0226,2301,Medium,High,Low
5852,kfowler,Instagram,580660,7,0.0856,284.36,0.0263,38583,Medium,Medium,High
5853,kjohns,Instagram,281381,6,0.0986,81.51,0.0226,18923,Small,Medium,High
5854,christopherbarnes,Instagram,804909,6,0.0642,540.02,0.0106,24737,Large,Low,High
5855,nicholaspeters,Facebook,445399,7,0.0834,325.81,0.0168,47459,Medium,Low,High
5856,ojohnson,Instagram,139244,2,0.0834,428.86,0.0274,45719,Small,Low,Low
5857,brittanymorris,LinkedIn,223609,1,0.102,156.13,0.0114,4629,Small,High,Low
5858,erica07,Instagram,489912,1,0.0642,580.89,0.0143,7727,Medium,Low,Low
5859,teresataylor,TikTok,305883,5,0.0986,811.74,0.0423,14373,Small,Medium,Medium
5860,williamskyle,Facebook,925536,1,0.0642,529.18,0.0418,31120,Large,Low,Low
5861,yrodriguez,LinkedIn,59901,7,0.0856,428.98,0.0485,40088,Small,Medium,High
5862,tmarquez,Twitter,500470,5,0.0856,914.72,0.0207,13135,Medium,Medium,Medium
5863,tracy84,TikTok,450849,1,0.0642,321.35,0.0283,48417,Medium,Low,Low
5864,jacobwilson,LinkedIn,995867,7,0.102,274.15,0.0168,34511,Large,High,High
5865,erica07,LinkedIn,396580,3,0.0986,898.66,0.049,30143,Medium,Medium,Low
5866,gabriellashort,Instagram,965188,3,0.0986,575.94,0.0425,33902,Large,Medium,Low
5867,ruizguy,Facebook,952365,1,0.0856,221.5,0.0222,24348,Large,Medium,Low
5868,gtorres,Instagram,172272,4,0.0856,754.41,0.0335,44888,Small,Medium,Medium
5869,russellcynthia,TikTok,559871,7,0.0856,99.67,0.0188,33843,Medium,Medium,High
5870,davidvaldez,Twitter,807468,3,0.0856,367.56,0.0115,34802,Large,Medium,Low
5871,deandawn,Facebook,443791,2,0.0642,411.63,0.0332,21459,Medium,Low,Low
5872,meghan87,Facebook,718578,3,0.102,928.25,0.0489,18881,Large,High,Low
5873,michaelflores,TikTok,579875,6,0.0856,666.13,0.0452,27942,Medium,Medium,High
5874,michael16,Facebook,961839,5,0.0834,630.21,0.0439,36040,Large,Low,Medium
5875,skinnerjacob,Facebook,379966,6,0.102,468.77,0.0444,25951,Medium,High,High
5876,alyssa15,Facebook,445859,1,0.0856,224.07,0.0233,14958,Medium,Medium,Low
5877,mccoykaren,Twitter,562670,6,0.0834,857.28,0.0318,1011,Medium,Low,High
5878,gstone,LinkedIn,883401,4,0.0642,974.35,0.021,38575,Large,Low,Medium
5879,treynolds,Facebook,66687,4,0.0986,510.8,0.0213,7812,Small,Medium,Medium
5880,robinsonsandra,LinkedIn,765297,1,0.0642,892.99,0.0161,26873,Large,Low,Low
5881,zbush,Facebook,57793,2,0.0642,765.21,0.0106,12579,Small,Low,Low
5882,fowlermichael,Instagram,552497,5,0.0986,797.64,0.0478,20813,Medium,Medium,Medium
5883,amanda19,LinkedIn,860432,2,0.0986,362.24,0.0174,6396,Large,Medium,Low
5884,valentinetammy,TikTok,582907,4,0.0834,361.46,0.0398,4358,Medium,Low,Medium
5885,williamskyle,LinkedIn,722421,5,0.0856,456.74,0.049,20189,Large,Medium,Medium
5886,laurendurham,TikTok,737567,2,0.0856,248.25,0.0191,9311,Large,Medium,Low
5887,gabriellashort,Instagram,805848,2,0.0642,321.35,0.0227,24902,Large,Low,Low
5888,wwatson,TikTok,266572,5,0.0856,649.02,0.0393,21305,Small,Medium,Medium
5889,williamwyatt,TikTok,504802,3,0.0834,529.18,0.0343,33357,Medium,Low,Low
5890,kennedykayla,TikTok,32673,7,0.0856,806.51,0.0152,42765,Small,Medium,High
5891,rcaldwell,Instagram,515650,4,0.0834,799.04,0.0433,17408,Medium,Low,Medium
5892,grobinson,LinkedIn,427735,7,0.0834,864.63,0.0335,18376,Medium,Low,High
5893,gpayne,Instagram,703802,1,0.0856,379.82,0.0195,34842,Large,Medium,Low
5894,michelleriggs,Twitter,511323,4,0.0834,408.67,0.0385,17561,Medium,Low,Medium
5895,nturner,Instagram,399827,2,0.0986,516.15,0.0304,46167,Medium,Medium,Low
5896,tammy29,LinkedIn,436054,7,0.102,666.13,0.0341,17940,Medium,High,High
5897,llopez,Facebook,798176,2,0.102,477.98,0.0243,43966,Large,High,Low
5898,sarah70,Instagram,683765,2,0.0642,181.4,0.0227,26664,Large,Low,Low
5899,qhood,Facebook,493103,1,0.0834,578.37,0.0283,48335,Medium,Low,Low
5900,andrew37,Facebook,912005,2,0.0834,323.15,0.0386,44022,Large,Low,Low
5901,davidanderson,Twitter,802748,1,0.0986,131.64,0.0434,8433,Large,Medium,Low
5902,sbyrd,Instagram,400071,4,0.0856,176.47,0.0494,35465,Medium,Medium,Medium
5903,tammy29,Instagram,690725,7,0.0986,697.11,0.0174,30653,Large,Medium,High
5904,harrismichael,Twitter,220555,7,0.0986,991.96,0.0469,45713,Small,Medium,High
5905,jacksonberry,Facebook,764907,3,0.0834,139.04,0.0342,5616,Large,Low,Low
5906,marycrawford,Twitter,716702,3,0.0642,600.01,0.0291,7120,Large,Low,Low
5907,lrusso,LinkedIn,480390,4,0.102,793.72,0.0437,44320,Medium,High,Medium
5908,ronnie15,LinkedIn,538427,3,0.0856,894.7,0.0358,14187,Medium,Medium,Low
5909,charles14,Facebook,574252,5,0.0856,656.5,0.0123,28811,Medium,Medium,Medium
5910,ujones,TikTok,615936,3,0.0834,719.56,0.0427,29281,Medium,Low,Low
5911,elizabeth92,LinkedIn,941848,7,0.0834,756.44,0.0109,43220,Large,Low,High
5912,justin99,Instagram,874411,5,0.0986,286.17,0.021,42034,Large,Medium,Medium
5913,sriley,Instagram,474132,5,0.0834,244.21,0.0144,43080,Medium,Low,Medium
5914,manuel94,Facebook,386147,6,0.0986,274.55,0.0182,46811,Medium,Medium,High
5915,manuel94,Facebook,332461,6,0.0856,268.1,0.0293,21126,Small,Medium,High
5916,amanda19,TikTok,147824,6,0.0856,614.04,0.0279,36727,Small,Medium,High
5917,byrdsamantha,Facebook,68694,6,0.0834,573.41,0.0479,36912,Small,Low,High
5918,tinajones,Instagram,461776,5,0.102,800.15,0.0103,13190,Medium,High,Medium
5919,andersonnina,Instagram,567471,4,0.102,217.72,0.0178,13755,Medium,High,Medium
5920,timothynavarro,TikTok,547447,5,0.0642,473.76,0.0163,44978,Medium,Low,Medium
5921,smallsteven,TikTok,594789,6,0.0834,569.7,0.0365,10895,Medium,Low,High
5922,michaelflores,Instagram,414210,3,0.0642,995.14,0.0237,23375,Medium,Low,Low
5923,hlong,Facebook,915425,5,0.0986,149.79,0.0304,5486,Large,Medium,Medium
5924,ryan18,Instagram,437871,3,0.0986,551.17,0.03,3236,Medium,Medium,Low
5925,nicolereyes,TikTok,850002,1,0.102,68.93,0.0452,10416,Large,High,Low
5926,erin92,TikTok,604409,7,0.0986,218.75,0.012,34218,Medium,Medium,High
5927,rebekah51,TikTok,572755,1,0.0986,568.9,0.0354,2609,Medium,Medium,Low
5928,dmanning,Instagram,289137,6,0.102,938.02,0.0372,12025,Small,High,High
5929,danny18,Instagram,235050,5,0.102,270.31,0.0471,18296,Small,High,Medium
5930,larryperez,LinkedIn,241489,1,0.0642,323.33,0.0338,10127,Small,Low,Low
5931,friley,Facebook,589208,2,0.102,181.4,0.0452,48837,Medium,High,Low
5932,elizabethwade,LinkedIn,147912,3,0.102,243.95,0.0477,17190,Small,High,Low
5933,john06,TikTok,168067,6,0.0834,131.64,0.0225,12822,Small,Low,High
5934,johncarpenter,LinkedIn,568408,2,0.102,332.66,0.0187,13626,Medium,High,Low
5935,lisamorrow,Instagram,741746,6,0.0856,382.74,0.0247,30944,Large,Medium,High
5936,kenneth67,Twitter,80718,1,0.0642,216.91,0.0171,32636,Small,Low,Low
5937,dylanriley,Instagram,762636,1,0.0642,323.33,0.021,31161,Large,Low,Low
5938,hughesjohn,Facebook,344748,3,0.0834,291.47,0.0343,28245,Medium,Low,Low
5939,jonesaustin,Instagram,415168,7,0.0642,94.05,0.0317,22726,Medium,Low,High
5940,marycrawford,TikTok,572126,5,0.0834,727.33,0.0391,19103,Medium,Low,Medium
5941,lisa30,Facebook,579404,4,0.0986,860.13,0.0105,33451,Medium,Medium,Medium
5942,lisa32,LinkedIn,40155,7,0.102,940.9,0.0102,45963,Small,High,High
5943,zhobbs,Twitter,408518,2,0.0856,400.61,0.0387,41233,Medium,Medium,Low
5944,brian17,TikTok,379181,2,0.0642,135.73,0.0303,24854,Medium,Low,Low
5945,millerjill,LinkedIn,156230,6,0.0986,200.82,0.0217,40321,Small,Medium,High
5946,trobinson,LinkedIn,364481,6,0.0834,214.12,0.0196,5007,Medium,Low,High
5947,marcoporter,LinkedIn,610717,4,0.0834,62.71,0.0439,43487,Medium,Low,Medium
5948,lisaallen,TikTok,542072,2,0.0834,303.16,0.0198,4321,Medium,Low,Low
5949,molly66,LinkedIn,652602,1,0.0834,715.37,0.023,36708,Medium,Low,Low
5950,petersonjerry,Instagram,862445,3,0.102,162.02,0.0151,28637,Large,High,Low
5951,benjamingutierrez,TikTok,506324,3,0.102,345.58,0.028,45623,Medium,High,Low
5952,richardmiller,TikTok,670261,6,0.0834,303.16,0.046,34793,Large,Low,High
5953,amandahenry,Twitter,438081,7,0.102,555.48,0.0358,6141,Medium,High,High
5954,fshaw,TikTok,117158,5,0.0642,270.91,0.0313,17715,Small,Low,Medium
5955,chavezcourtney,LinkedIn,788835,5,0.0834,215.08,0.047,18409,Large,Low,Medium
5956,carrolljames,Twitter,169731,7,0.0856,380.39,0.0119,44600,Small,Medium,High
5957,hbrooks,Instagram,950196,2,0.0986,868.22,0.0349,4390,Large,Medium,Low
5958,harrismichael,Facebook,816896,6,0.0834,756.44,0.0229,28138,Large,Low,High
5959,gluna,Instagram,467091,1,0.0986,304.18,0.0277,38043,Medium,Medium,Low
5960,fullerchristine,Twitter,230086,2,0.0834,798.0,0.0363,45297,Small,Low,Low
5961,samanthasmith,Instagram,485970,1,0.0856,393.76,0.0354,26638,Medium,Medium,Low
5962,robinsonmark,Facebook,312726,7,0.0986,938.02,0.0338,25979,Small,Medium,High
5963,markhiggins,Facebook,192878,4,0.102,800.15,0.0285,43121,Small,High,Medium
5964,gregoryrodriguez,Instagram,45600,7,0.0856,625.62,0.021,13047,Small,Medium,High
5965,kathleenmason,Facebook,524790,1,0.0834,350.68,0.0186,38907,Medium,Low,Low
5966,michelle11,TikTok,79213,4,0.0856,363.0,0.0464,25257,Small,Medium,Medium
5967,kelly58,LinkedIn,113432,6,0.0642,81.94,0.0274,7427,Small,Low,High
5968,tinajones,Twitter,74387,3,0.0642,400.82,0.0447,3906,Small,Low,Low
5969,justin62,Twitter,7121,7,0.102,496.72,0.0293,39500,Small,High,High
5970,lisa30,LinkedIn,211879,2,0.0986,331.37,0.0385,46092,Small,Medium,Low
5971,sonya64,Facebook,389799,6,0.0834,958.39,0.0443,38700,Medium,Low,High
5972,barbarabranch,Instagram,869140,1,0.102,361.46,0.0115,1072,Large,High,Low
5973,cassandramiles,Twitter,776226,7,0.0856,400.82,0.0391,31798,Large,Medium,High
5974,kristinlynch,Facebook,429711,1,0.0856,892.6,0.0301,27322,Medium,Medium,Low
5975,tammy32,LinkedIn,400540,5,0.102,74.72,0.0178,10466,Medium,High,Medium
5976,kathymacias,Facebook,403792,5,0.102,276.36,0.0168,23812,Medium,High,Medium
5977,tinajones,TikTok,984178,6,0.0834,888.13,0.0361,11474,Large,Low,High
5978,kellie00,TikTok,516790,6,0.0986,285.16,0.0353,19212,Medium,Medium,High
5979,wwatson,Instagram,398201,2,0.0642,379.82,0.0443,29953,Medium,Low,Low
5980,gutierreznicholas,Facebook,498882,3,0.0856,252.39,0.0267,10575,Medium,Medium,Low
5981,dhouse,Instagram,877780,2,0.0856,459.37,0.024,36685,Large,Medium,Low
5982,matthew17,LinkedIn,689183,5,0.0986,226.55,0.0397,8365,Large,Medium,Medium
5983,tommy65,TikTok,262407,5,0.0856,164.09,0.0103,35294,Small,Medium,Medium
5984,matthew96,Facebook,438824,7,0.102,159.96,0.0421,33042,Medium,High,High
5985,johnsonroberto,Twitter,939125,1,0.0642,332.66,0.0115,1665,Large,Low,Low
5986,charleswilliams,Instagram,573031,6,0.0856,136.29,0.038,1763,Medium,Medium,High
5987,kimberlymorales,TikTok,521851,2,0.0642,159.96,0.0125,12137,Medium,Low,Low
5988,david26,Instagram,434014,6,0.0834,897.3,0.0436,13894,Medium,Low,High
5989,bakerchristina,TikTok,332868,2,0.0986,791.91,0.0366,28677,Small,Medium,Low
5990,davistammy,Facebook,824017,6,0.0986,62.71,0.0239,8536,Large,Medium,High
5991,yhahn,Twitter,733184,6,0.0834,967.56,0.0419,21573,Large,Low,High
5992,klee,TikTok,759019,2,0.0642,277.01,0.0113,29810,Large,Low,Low
5993,trobinson,Twitter,500601,5,0.102,611.1,0.05,35814,Medium,High,Medium
5994,brittney04,Instagram,732693,5,0.0834,771.95,0.0235,2956,Large,Low,Medium
5995,johnmartinez,Facebook,376601,6,0.0856,310.36,0.0267,37871,Medium,Medium,High
5996,kharris,Instagram,527914,4,0.102,765.21,0.03,20907,Medium,High,Medium
5997,flemingrichard,TikTok,816766,3,0.0834,926.97,0.0162,41184,Large,Low,Low
5998,evanssteven,TikTok,883359,4,0.102,864.15,0.0214,24594,Large,High,Medium
5999,rodgerszachary,LinkedIn,80381,7,0.102,148.83,0.0171,10316,Small,High,High
6000,fkelly,Instagram,397481,7,0.0642,330.78,0.0166,32183,Medium,Low,High
6001,toneill,Facebook,26689,6,0.0856,137.36,0.0264,11234,Small,Medium,High
6002,dennismichael,Facebook,682598,6,0.102,252.29,0.0456,26112,Large,High,High
6003,zwhite,TikTok,498821,4,0.0986,204.59,0.0175,43195,Medium,Medium,Medium
6004,vmorgan,LinkedIn,501902,5,0.102,136.29,0.0329,39877,Medium,High,Medium
6005,debbieharris,Instagram,587303,6,0.0642,514.6,0.0164,10109,Medium,Low,High
6006,alexandra95,Twitter,206120,6,0.0856,906.88,0.0341,28070,Small,Medium,High
6007,robinsonsandra,Twitter,772820,2,0.0856,276.36,0.0318,24841,Large,Medium,Low
6008,bowenamanda,Twitter,876664,3,0.0986,670.27,0.0364,19841,Large,Medium,Low
6009,lauragarcia,Twitter,120107,7,0.0986,278.81,0.0128,26468,Small,Medium,High
6010,elizabethcombs,TikTok,869006,5,0.0856,956.1,0.038,6292,Large,Medium,Medium
6011,brian17,LinkedIn,411064,4,0.102,376.93,0.0244,20565,Medium,High,Medium
6012,aryan,Facebook,121963,4,0.102,905.43,0.045,49070,Small,High,Medium
6013,lisa91,Twitter,412110,6,0.0856,951.47,0.0344,9959,Medium,Medium,High
6014,william00,Twitter,127279,6,0.0856,85.8,0.012,26952,Small,Medium,High
6015,yrodriguez,Instagram,129165,3,0.0986,966.84,0.0225,49548,Small,Medium,Low
6016,hbrooks,Twitter,230396,5,0.0986,638.08,0.0481,26957,Small,Medium,Medium
6017,brady22,TikTok,595268,6,0.102,386.33,0.0219,21150,Medium,High,High
6018,mackenziedaniels,LinkedIn,434368,2,0.0856,995.14,0.0417,17248,Medium,Medium,Low
6019,ladams,Facebook,97669,2,0.0834,390.54,0.0219,42808,Small,Low,Low
6020,nrodriguez,Twitter,592689,4,0.0986,185.21,0.0304,18679,Medium,Medium,Medium
6021,xmacias,LinkedIn,124416,2,0.0986,991.96,0.0486,13691,Small,Medium,Low
6022,eugene39,TikTok,990769,3,0.0834,387.68,0.0483,39131,Large,Low,Low
6023,nancy96,TikTok,589145,7,0.0834,98.99,0.0273,16613,Medium,Low,High
6024,perezjacqueline,Instagram,453224,1,0.0856,860.13,0.0426,12305,Medium,Medium,Low
6025,christopherbarnes,LinkedIn,731398,7,0.0834,919.28,0.0275,23898,Large,Low,High
6026,samanthajohnson,LinkedIn,106482,7,0.0856,946.08,0.0418,13472,Small,Medium,High
6027,laura14,LinkedIn,899172,4,0.0642,228.19,0.0274,10841,Large,Low,Medium
6028,elizabethelliott,LinkedIn,730539,1,0.0642,215.08,0.0303,48855,Large,Low,Low
6029,kdavis,Twitter,976730,5,0.102,780.56,0.0392,18555,Large,High,Medium
6030,jonathanjones,Instagram,443544,3,0.0642,783.6,0.0238,7278,Medium,Low,Low
6031,fgamble,TikTok,425196,7,0.0856,508.6,0.0268,4770,Medium,Medium,High
6032,smithkristin,Instagram,443224,7,0.102,664.72,0.0126,36271,Medium,High,High
6033,jacksonsuzanne,Facebook,54190,7,0.0642,474.87,0.0369,15832,Small,Low,High
6034,yvettepotts,TikTok,656166,1,0.0642,402.45,0.0167,49143,Medium,Low,Low
6035,amanda20,Facebook,983535,6,0.0642,394.17,0.0205,23763,Large,Low,High
6036,jeff87,TikTok,57352,1,0.0642,537.38,0.0434,44383,Small,Low,Low
6037,rjohnston,TikTok,557731,1,0.102,971.23,0.0426,49259,Medium,High,Low
6038,sarahowen,Twitter,614684,5,0.0834,408.67,0.0283,14473,Medium,Low,Medium
6039,kenneth65,Twitter,404859,6,0.0986,671.12,0.0107,32091,Medium,Medium,High
6040,mike15,Twitter,929968,2,0.0834,97.88,0.0152,18214,Large,Low,Low
6041,alexis09,TikTok,474236,5,0.0834,357.45,0.031,37835,Medium,Low,Medium
